date,open,high,low,close,volume
2024-04-22,164.33985172403135,166.06743588145892,163.59519920100377,164.65756225585938,48116400
2024-04-23,164.17107024309314,165.85894631264824,163.74412823991455,165.7100067138672,49537800
2024-04-24,165.35256706337344,168.09289802448964,165.02493328758231,167.8148956298828,48251800
2024-04-25,168.32127707377066,169.39357866495865,166.95111140447554,168.6787109375,50558300
2024-04-26,168.66876193087458,170.1183436596222,167.97374080476908,168.0928955078125,44838400
2024-04-29,172.13389200399433,174.77493022282954,171.8658279731322,172.26296997070312,68169400
2024-04-30,172.09414938579766,173.74231713050509,168.78789065093028,169.11553955078125,65934800
2024-05-01,168.37089789825708,171.47858587357683,167.90424778215495,168.0928955078125,50383100
2024-05-02,171.2800137361139,172.18352915382397,169.67156903864844,171.7963104248047,94214900
2024-05-03,185.3191838346203,185.66669440285864,181.3576421366733,182.072509765625,163224100
2024-05-06,181.04986495546194,182.88666551151155,179.1336178251023,180.4144287109375,78569700
2024-05-07,182.14201921219635,183.5816778461448,180.02721617336002,181.09950256347656,77305800
2024-05-08,181.5463043299869,181.76473696457006,180.15627709627628,181.4370880126953,45057100
2024-05-09,181.25836496086742,183.34339825305352,180.81157644111198,183.25404357910156,48983000
2024-05-10,183.83067066594327,184.01957427538,181.07670119634082,181.9913787841797,50759500
2024-05-13,184.36757450229416,186.01797810895252,183.55230940603695,185.2027130126953,72044800
2024-05-14,186.4255779791011,187.21101770983566,185.2126323262415,186.34603881835938,52393600
2024-05-15,186.8232728469217,189.54741702859607,186.2863873072406,188.622802734375,70400000
2024-05-16,189.36845732702145,189.99481870677727,188.5631442219314,188.74209594726562,52845200
2024-05-17,188.4140234778259,189.7065083736888,188.0859301078384,188.77194213867188,41282900
2024-05-20,188.23504809883084,190.81006568993442,187.91689147556073,189.93515014648438,44361300
2024-05-21,189.98487181213304,191.6153866469515,189.815856788038,191.2375946044922,42309400
2024-05-22,191.15806201805708,191.7048842739564,189.1696284842733,189.7959747314453,34648500
2024-05-23,189.87550428926582,189.89539287135,185.55067067436462,185.79922485351562,51005900
2024-05-24,187.72800676525614,189.47782271626807,186.9525037733123,188.88128662109375,36327000
2024-05-28,190.40246456695843,191.8838531432952,188.0064134744208,188.89126586914062,52280100
2024-05-29,188.5134387924459,191.13817040866115,188.41401104911338,189.1894989013672,53068000
2024-05-30,189.6567821553814,191.06856812279528,189.52754429358754,190.1837158203125,49889100
2024-05-31,190.33284000805318,191.4563096895504,188.81168973037515,191.13815307617188,75158300
2024-06-03,191.7843976924141,193.86232215027837,191.40660565779223,192.90786743164062,50080500
2024-06-04,193.51435990194162,194.19043522355722,191.91367022597112,193.22604370117188,47471400
2024-06-05,194.269945311189,195.76127042413225,193.74301165159252,194.7372283935547,54156800
2024-06-06,194.55826398135935,195.36357706257476,193.04705038431933,193.35525512695312,41181800
2024-06-07,193.5242766218339,195.80104138427978,193.0172315608974,195.75132751464844,53103900
2024-06-10,195.76126603853862,196.15896182874013,191.03873662001607,192.0031280517578,97010200
2024-06-11,192.53005531977516,205.9619324668351,192.51018190883102,205.9519805908203,172373300
2024-06-12,206.1707358379729,218.9265393804105,205.7034527218097,211.83778381347656,198134300
2024-06-13,213.4981154669776,215.49648572091758,210.37627540407073,213.00100708007812,97862700
2024-06-14,212.61325905037393,213.92561727783075,210.07800329190465,211.26112365722656,70122700
2024-06-17,212.13601299934342,217.68374402084368,211.48977821080922,215.41693115234375,93728300
2024-06-18,216.33160783720555,217.36560169939582,211.76815683093403,213.05068969726562,79943300
2024-06-20,212.6927670816265,213.00098699569836,207.64215969704074,208.46734619140625,86172500
2024-06-21,209.17326157128963,210.66458669732776,205.91223184266303,206.2900390625,241805100
2024-06-24,206.51871007112354,211.46990537136972,205.39524025887107,206.936279296875,80727000
2024-06-25,207.94042486793816,210.15753911842552,207.40355450398363,207.86090087890625,55549700
2024-06-26,210.2768443064002,213.61741321993355,209.42181728774156,212.0167236328125,66213200
2024-06-27,213.44841596012938,214.49234667698786,211.12195219378995,212.86183166503906,49772700
2024-06-28,214.52215724323335,214.82042530908265,209.08379028418835,209.4019317626953,82542700
2024-07-01,210.86342163866271,216.25207446959737,210.6944066158183,215.49647521972656,60402900
2024-07-02,214.8999260337406,219.10547344874152,213.85601067210808,218.99610900878906,58046200
2024-07-03,218.7276683957665,220.26870727539062,217.76327700783267,220.26870727539062,37369800
2024-07-05,220.36812707547224,225.14037030398515,220.36812707547224,225.031005859375,60412400
2024-07-08,225.77666754871936,226.53228195249955,221.95887904834774,226.50245666503906,59085900
2024-07-09,226.61180512644188,228.0733048889389,225.0608295018841,227.3574676513672,48076100
2024-07-10,227.97388876032915,231.73202661360727,227.92417489200207,231.63259887695312,62627700
2024-07-11,230.0518062316796,231.04602295166967,224.46431311990926,226.25390625,64710600
2024-07-12,227.59609977127653,231.29458734662404,227.357482286545,229.20672607421875,53046500
2024-07-15,235.11237576276483,235.8580383346859,231.7419815445035,233.04440307617188,62631300
2024-07-16,233.64094209406048,234.9036016458956,230.9863851256273,233.4619903564453,43234300
2024-07-17,228.1230311101644,230.1214164943178,225.32928445945876,227.55633544921875,57345900
2024-07-18,228.94822726389444,229.10730558155058,220.9845567217071,222.8834991455078,66034600
2024-07-19,223.5198165983548,225.4883615119168,221.9887143107171,223.01275634765625,49151500
2024-07-22,225.69714393989972,226.4626951020567,221.799816014305,222.664794921875,48201800
2024-07-23,223.0723963761116,225.6275405798551,221.392167723929,223.7086944580078,39960300
2024-07-24,222.70453756630337,223.499913948863,215.87427379105335,217.27610778808594,61777600
2024-07-25,217.663867640833,219.57277716709376,213.3787958392943,216.23220825195312,51391200
2024-07-26,217.4352041073067,218.22064384945838,214.76075857434793,216.69949340820312,41601300
2024-07-29,215.70527849563507,218.0317421116191,214.50226952108,216.97787475585938,36311800
2024-07-30,217.92238139381377,219.05578793157815,214.87012855591783,217.53463745117188,41643800
2024-07-31,220.1593561933901,222.52559687691686,219.35404306544518,220.795654296875,50036300
2024-08-01,223.07240511518174,223.1817695634113,215.76492117798517,217.09716796875,62501000
2024-08-02,217.88260039056834,224.29531073215608,216.45094097639597,218.5885009765625,105568600
2024-08-05,197.9386185328084,212.26528622278008,194.86649227009318,208.05975341796875,119548600
2024-08-06,204.11270880558044,208.77558795019922,199.90717605667754,206.0315399169922,69660500
2024-08-07,205.703426053809,212.40445197195865,205.19638100586542,208.60655212402344,63516400
2024-08-08,211.87752992550045,212.96122253044004,207.6222834948103,212.0763702392578,47161100
2024-08-09,210.8733840757052,215.5263113015057,210.7441310403627,214.98944091796875,42201600
2024-08-12,215.06908018890428,218.49313190431408,214.60125621149956,216.52230834960938,38028100
2024-08-13,217.99543949730662,220.86210287308924,217.99543949730662,220.24497985839844,44155300
2024-08-14,219.548234966672,221.99683071433236,218.6822548419691,220.69290161132812,41960600
2024-08-15,223.55954635601313,224.30607198028108,221.72805861485108,223.67898559570312,46414000
2024-08-16,222.88270038911833,225.77922361016536,222.6139468974481,225.00283813476562,44340200
2024-08-19,224.67435623990076,224.94310972106823,222.00676340736013,224.84356689453125,40687800
2024-08-20,224.72413110884563,226.11763957317405,224.4056062095116,225.460693359375,30299000
2024-08-21,225.4706659840429,226.92389412945442,224.00747444255492,225.35121154785156,34765500
2024-08-22,226.7347608131935,227.28221598709214,222.86278176595104,223.4898681640625,43695300
2024-08-23,224.6146580830755,227.1627967296477,223.29081734176486,225.7891845703125,38677300
2024-08-26,225.70952621277567,226.2271215594374,222.8528263811224,226.12757873535156,30602200
2024-08-27,224.9530683997657,227.7898720189865,223.84820980142854,226.97366333007812,35934600
2024-08-28,226.86416416696267,228.79517959293358,224.63453544627717,225.4407958984375,38052200
2024-08-29,229.03408635152135,231.8410150307569,227.8197366882459,228.7255096435547,51906300
2024-08-30,229.123652992766,229.33267166766268,226.42620031745173,227.9391632080078,52990800
2024-09-03,227.4912604304481,227.9391727978887,220.1454429272487,221.738037109375,50190600
2024-09-04,220.6331648046219,220.75260404502964,216.47252073588626,219.82691955566406,43840200
2024-09-05,220.60331260233696,224.43546851590304,220.49382156548631,221.34983825683594,36615400
2024-09-06,222.91254804497814,224.1965806221913,218.75191919539128,219.79705810546875,48423000
2024-09-09,219.79707827698536,220.24499065438135,215.70611687897429,219.88665771484375,67180000
2024-09-10,217.90584232481805,220.45398059003196,215.72598515928053,219.09033203125,51591000
2024-09-11,220.43410202901993,222.05654079085224,216.88063262193214,221.6285400390625,44587100
2024-09-12,221.46928361366915,222.51442259643306,218.8017058249269,221.738037109375,37455600
2024-09-13,222.54428285449177,223.00214343080088,220.8820208371711,221.4692840576172,36766600
2024-09-16,215.5368837592455,216.21374159471785,212.92902562434276,215.3179168701172,59357400
2024-09-17,214.75054527350213,215.8952118613641,213.50633585708556,215.7857208251953,45519300
2024-09-18,216.54221012404864,221.67831024616868,216.5322467283196,219.66766357421875,59894900
2024-09-19,223.94775287051627,228.75538000957175,223.58941994126667,227.8097686767578,66781300
2024-09-20,228.90467282845125,232.01021467188832,226.56555305015522,227.1428680419922,318679900
2024-09-23,226.28683274239467,228.38705867224525,224.76392175689327,225.42086791992188,54146000
2024-09-24,227.59079599939528,228.2875654709032,224.68432442569429,226.3167266845703,43556100
2024-09-25,223.88801837861104,226.2370864319121,222.98224544035924,225.32135009765625,42308700
2024-09-26,226.24703661091274,227.44147457763864,224.36579263659118,226.4660186767578,36636700
2024-09-27,227.4016507575495,228.4567378079718,226.24702088844137,226.7347412109375,34026000
2024-09-30,228.97434440874213,231.92063903808594,228.58615167195362,231.92063903808594,54541900
2024-10-01,228.45675818805825,228.5861456381701,222.70353511874544,225.16209411621094,63285000
2024-10-02,224.84356992020335,226.31670960653594,221.98686997976517,225.7294464111328,32880600
2024-10-03,224.09705966134615,225.75932172190863,222.28549853682156,224.62460327148438,34044200
2024-10-04,226.84426963519522,226.9438124702923,223.091744724082,225.74937438964844,37245100
2024-10-07,223.4600206171574,224.64451046166124,220.3047072265611,220.6630401611328,39505400
2024-10-08,223.26094483680066,224.93315503301397,222.2158058701156,224.72413635253906,31855700
2024-10-09,224.18665241253458,228.6857184603766,223.78851142625692,228.4766845703125,33591100
2024-10-10,226.72481576308653,228.43684913724616,226.11764095959848,227.97897338867188,28183500
2024-10-11,228.23778864704394,228.34727968813561,226.28686151162026,226.4958953857422,31759200
2024-10-14,227.64055393917852,230.65651637799863,227.54102629778745,230.228515625,39882100
2024-10-15,232.52781469355565,236.3898456598821,231.29355345996072,232.76670837402344,64751400
2024-10-16,230.52712470524975,231.0447048824563,228.7752681420796,230.70628356933594,34082200
2024-10-17,232.348638945834,232.76670668063704,229.4521309302649,231.07456970214844,32993800
2024-10-18,235.0858880500012,235.0858880500012,232.92594240501305,233.91136169433594,46431500
2024-10-21,233.36391138062547,235.75280253487685,233.36391138062547,235.38450622558594,36254500
2024-10-22,232.80651969699693,235.12572795126604,231.52250221800776,234.76739501953125,38846600
2024-10-23,232.99563706556216,234.05072423456664,226.7049068825192,229.69100952148438,52287000
2024-10-24,228.91461372105516,229.75073396519565,227.35189464165862,229.50189208984375,31109500
2024-10-25,228.6757506783198,232.13962556438537,228.5065400142299,230.3380126953125,38802300
2024-10-28,232.23915532682838,233.64261197661628,231.47271808946843,232.3187713623047,36087100
2024-10-29,232.0201728307493,233.2444706163013,231.24378738741356,232.5875244140625,35417200
2024-10-30,231.5324398883544,232.38845656475567,228.48661770128336,229.03407287597656,47070900
2024-10-31,228.27758291037028,228.76531846185907,224.32597264925337,224.8634796142578,64370100
2024-11-01,219.94638005344729,224.30609500692114,219.24962577022424,221.8773956298828,65276700
2024-11-04,219.96627293386246,221.75792231303782,218.69220372782075,220.98153686523438,44944500
2024-11-05,220.7725208689619,222.91255498009295,220.11557465497725,222.4148712158203,28111300
2024-11-06,221.5787719009408,225.02275032206146,220.16535179621147,221.68826293945312,54561100
2024-11-07,223.5894200604507,226.82436463330757,223.52970043689453,226.42620849609375,42137700
2024-11-08,226.366414165256,227.8511489598711,225.60910803907555,226.15716552734375,38328800
2024-11-11,224.20410915529405,224.90163000948098,220.71648967954502,223.43682861328125,42005600
2024-11-12,223.7557039779463,224.79201850347917,222.56991092342136,223.43682861328125,40398300
2024-11-13,223.21759527142092,225.8482560889112,221.97201694486657,224.32366943359375,48566200
2024-11-14,224.22402706703753,228.06039910056816,224.20409355692922,227.41270446777344,44923900
2024-11-15,225.59912786989784,226.1172926822584,223.47667285882866,224.20408630371094,47923700
2024-11-18,224.45320372664565,228.92732633570628,224.3734848929754,227.21340942382812,44633700
2024-11-19,226.17708394083317,229.34584301691135,225.8582238051146,227.4724884033203,36211800
2024-11-20,227.25326410482543,229.11664435033194,225.0909420304879,228.18994140625,35169600
2024-11-21,228.07036655131708,229.34583747298603,224.9115819089953,227.71163940429688,42108300
2024-11-22,227.2532745036032,229.90386885981255,227.2532745036032,229.05686950683594,38168300
2024-11-25,230.64124862727573,232.42491005721112,228.92733167542056,232.04624938964844,90152800
2024-11-26,232.50462429580293,234.73670603206307,232.50462429580293,234.22850036621094,45986200
2024-11-27,233.640604190904,234.85628986853752,232.9829351774668,234.09896850585938,33498400
2024-11-29,233.97938842310504,236.96877632211965,233.14236346053607,236.490478515625,28481400
2024-12-02,236.4306920263062,239.93822952974793,236.32108052902282,238.7424774169922,48137100
2024-12-03,238.96170621081686,241.90126799408412,238.05492154808562,241.79165649414062,38861000
2024-12-04,242.01087120786053,243.24649032811607,240.39660663197557,242.15037536621094,44383900
2024-12-05,243.1269343008096,243.67497660990782,241.27351311137042,242.18028259277344,40033900
2024-12-06,242.05074723300527,243.7646642163996,241.22368140458013,241.98098754882812,36870600
2024-12-09,240.97455722335047,246.36542364679892,240.89483838917155,245.8771514892578,44649200
2024-12-10,246.0166626912396,247.33200068563022,244.47214254503118,246.8935546875,36914800
2024-12-11,247.0828737526952,249.91282389632013,245.38887516358946,245.61807250976562,45205800
2024-12-12,246.01667859977562,247.86014070071687,244.81095202694985,247.08290100097656,32777500
2024-12-13,246.9433725816478,248.40815863747187,245.36895982515324,247.2522735595703,33155300
2024-12-16,247.1127786134494,250.490786396497,246.7739697560149,250.1519775390625,51694800
2024-12-17,249.1953766416157,252.93211150871377,248.89643481128522,252.58334350585938,51356400
2024-12-18,251.26802371656945,253.38051965426092,246.86366065893745,247.1725616455078,56774100
2024-12-19,246.6245097734382,251.1085917693189,246.21595643132494,248.90640258789062,60882300
2024-12-20,247.1625865233097,254.09797318748596,244.82090844231297,253.58978271484375,147495300
2024-12-23,253.8688035675433,254.74568039470608,252.55346551957817,254.36703491210938,40858800
2024-12-24,254.58623131585566,257.2965955586333,254.38692663500538,257.2866516113281,23234700
2024-12-26,257.27667867815336,259.1799258751944,256.7186620602343,258.1037292480469,27237100
2024-12-27,256.917949151404,257.78489719249416,252.16483330495137,254.68588256835938,42355300
2024-12-30,251.33776924994547,252.60328106925755,249.86300878941353,251.30787658691406,35557500
2024-12-31,251.5470385357527,252.38406352835983,248.54767617168994,249.5341796875,39480700
